MONTH_YEAR,TOTAL_LISTINGS,PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,ACTIVE_LISTINGS_RATE,TRUE_MIN_PRICE_ACTIVE_LISTINGS,TRUE_MAX_PRICE_ACTIVE_LISTINGS,TRUE_AVG_PRICE_ACTIVE_LISTINGS,TRUE_MEDIAN_PRICE_ACTIVE_LISTINGS,TOTAL_DISTINCT_HOSTS,TOTAL_SUPERHOST_COUNT,TRUE_AVG_REVIEW_SCORE_RATING,PERCENTAGE_CHANGE_ACTIVE,PERCENTAGE_CHANGE_INACTIVE,TOTAL_NUMBER_OF_STAYS,AVG_REV
07_2020,9,House,Entire home/apt,15,100.000000,60,800,527.642012,558.000,9,3,89.140909,-18%,,163,8035.333333
05_2020,47,House,Entire home/apt,16,100.000000,99,2500,980.408224,700.000,33,13,95.747065,,,629,8452.276596
06_2020,44,House,Entire home/apt,16,100.000000,100,2500,1019.139544,699.000,31,12,95.876076,-6%,,682,10740.500000
07_2020,32,House,Entire home/apt,16,100.000000,100,2495,836.617304,599.000,27,12,94.216055,-27%,,500,11016.250000
05_2020,1131,House,Private room,1,100.000000,18,3000,64.247577,51.000,925,108,88.570570,,,20724,1083.304156
06_2020,1151,House,Private room,1,100.000000,19,3000,64.061276,50.000,935,108,88.085414,2%,,20700,1051.824500
07_2020,1011,House,Private room,1,100.000000,19,3000,65.782611,50.000,831,98,87.636438,-12%,,18154,1053.327399
05_2020,2755,House,Private room,2,100.000000,20,7654,84.207476,71.000,2215,358,89.148521,,,53113,1484.929583
06_2020,2735,House,Private room,2,100.000000,20,7151,84.056723,70.000,2193,349,88.977971,-1%,,52684,1481.079707
07_2020,2402,House,Private room,2,100.000000,20,7137,85.320623,73.000,1941,334,88.690898,-12%,,45696,1451.345962
05_2020,192,House,Private room,3,100.000000,28,750,78.082417,74.000,157,25,89.814408,,,2946,1283.213542
06_2020,186,House,Private room,3,100.000000,25,750,77.685499,72.000,151,24,89.935852,-3%,,2769,1227.924731
07_2020,168,House,Private room,3,100.000000,26,749,76.361482,70.000,139,21,90.897276,-10%,,2577,1274.297619
05_2020,183,House,Private room,4,100.000000,24,450,112.949933,115.000,164,42,89.901261,,,2990,1837.513661
06_2020,181,House,Private room,4,100.000000,24,450,112.765809,114.000,162,40,88.075278,-1%,,2731,1756.430939
07_2020,160,House,Private room,4,100.000000,30,450,112.395263,115.000,144,37,87.166667,-12%,,2486,1722.850000
05_2020,23,House,Private room,5,100.000000,31,700,171.597050,139.000,20,6,87.305085,,,307,1420.521739
06_2020,23,House,Private room,5,100.000000,31,699,171.582298,140.000,20,6,87.305085,0%,,308,1454.913043
07_2020,19,House,Private room,5,100.000000,32,699,178.829091,149.000,17,5,86.944954,-17%,,275,1739.105263
05_2020,46,House,Private room,6,100.000000,24,1200,199.122830,110.000,39,6,94.615123,,,626,3724.282609
06_2020,47,House,Private room,6,100.000000,24,1500,201.176496,110.000,40,6,94.709061,2%,,701,3878.212766
07_2020,45,House,Private room,6,100.000000,24,1500,212.087059,110.000,39,6,95.714559,-4%,,616,4044.511111
05_2020,13,House,Private room,7,100.000000,51,651,141.678420,86.000,12,2,51.128857,,,129,1346.000000
06_2020,15,House,Private room,7,100.000000,51,649,206.397129,100.000,14,2,65.848929,15%,,163,1849.533333
07_2020,14,House,Private room,7,100.000000,50,650,207.191162,100.000,13,2,65.744054,-7%,,176,2037.571429
05_2020,11,House,Private room,8,100.000000,60,495,196.746835,91.000,10,3,91.227273,,,101,2893.000000
06_2020,10,House,Private room,8,100.000000,59,495,205.158621,90.000,10,3,92.653333,-9%,,109,2966.500000
07_2020,10,House,Private room,8,100.000000,60,495,210.303448,90.000,10,3,92.653333,0%,,103,3174.500000
05_2020,1,House,Private room,9,100.000000,450,450,450.000000,450.000,1,1,,,,0,0.000000
06_2020,1,House,Private room,9,100.000000,450,450,450.000000,450.000,1,1,,0%,,0,0.000000
07_2020,1,House,Private room,9,100.000000,450,450,450.000000,450.000,1,1,,0%,,0,0.000000
05_2020,3,House,Private room,10,100.000000,75,1500,1466.497354,1500.000,3,2,98.000000,,,11,757.666667
06_2020,3,House,Private room,10,100.000000,74,1500,1466.492063,1500.000,3,2,98.000000,0%,,32,1272.666667
07_2020,1,House,Private room,10,100.000000,1500,1500,1500.000000,1500.000,1,2,,-67%,,3,4500.000000
05_2020,1,House,Private room,11,100.000000,109,109,109.000000,109.000,1,1,92.000000,,,0,0.000000
06_2020,1,House,Private room,11,100.000000,109,109,109.000000,109.000,1,1,92.000000,0%,,0,0.000000
05_2020,2,House,Private room,12,100.000000,77,580,104.688073,77.000,2,1,83.000000,,,1,38.500000
06_2020,2,House,Private room,12,100.000000,77,581,104.743119,77.000,2,1,83.000000,0%,,1,38.500000
07_2020,2,House,Private room,12,100.000000,77,580,104.688073,77.000,2,1,83.000000,0%,,2,77.000000
05_2020,1,House,Private room,16,100.000000,115,115,115.000000,115.000,1,1,93.000000,,,30,3450.000000
06_2020,1,House,Private room,16,100.000000,114,114,114.000000,114.000,1,1,93.000000,0%,,30,3420.000000
07_2020,1,House,Private room,16,100.000000,115,115,115.000000,115.000,1,1,93.000000,0%,,30,3450.000000
05_2020,98,House,Shared room,1,100.000000,18,300,43.402712,38.000,65,4,84.950342,,,1548,607.500000
06_2020,97,House,Shared room,1,100.000000,19,300,42.924120,39.000,66,4,84.957631,-1%,,1386,562.597938
07_2020,74,House,Shared room,1,100.000000,22,252,42.227019,39.000,53,3,84.972871,-24%,,1061,621.229730
05_2020,27,House,Shared room,2,100.000000,21,501,59.010638,51.000,25,1,86.731444,,,413,1688.111111
06_2020,29,House,Shared room,2,100.000000,30,501,64.198316,51.000,26,1,86.952381,7%,,464,1701.413793
07_2020,20,House,Shared room,2,100.000000,30,500,61.121891,50.000,20,1,86.682482,-31%,,324,1953.950000
05_2020,12,House,Shared room,3,100.000000,15,201,38.524881,31.000,9,1,90.471774,,,184,572.250000
06_2020,12,House,Shared room,3,100.000000,14,200,38.583504,30.000,9,1,90.471774,0%,,184,564.833333
07_2020,8,House,Shared room,3,100.000000,14,200,36.868385,40.000,8,1,99.189944,-33%,,152,761.250000
05_2020,8,House,Shared room,4,100.000000,35,300,80.405594,110.000,8,2,89.082192,,,104,1203.375000
06_2020,8,House,Shared room,4,100.000000,35,300,80.034965,110.000,8,2,89.082192,0%,,102,1177.500000
07_2020,5,House,Shared room,4,100.000000,35,300,51.288889,36.000,5,2,,-38%,,40,803.400000
05_2020,3,House,Shared room,5,100.000000,20,51,37.000000,40.000,1,1,100.000000,,,32,230.333333
06_2020,3,House,Shared room,5,100.000000,20,51,37.333333,41.000,1,1,100.000000,0%,,32,230.666667
07_2020,3,House,Shared room,5,100.000000,20,50,36.666667,40.000,1,1,100.000000,0%,,61,616.666667
05_2020,12,House,Shared room,6,100.000000,15,99,28.530864,20.000,3,1,77.220513,,,130,561.833333
06_2020,12,House,Shared room,6,100.000000,14,100,28.534979,20.000,3,1,77.220513,0%,,130,564.583333
07_2020,12,House,Shared room,6,100.000000,14,100,28.427984,20.000,3,1,77.220513,0%,,129,555.750000
05_2020,1,House,Shared room,8,100.000000,221,221,221.000000,221.000,1,1,20.000000,,,30,6630.000000
06_2020,1,House,Shared room,8,100.000000,220,220,220.000000,220.000,1,1,20.000000,0%,,30,6600.000000
05_2020,1,House,Shared room,9,100.000000,24,24,24.000000,24.000,1,1,100.000000,,,1,24.000000
06_2020,1,House,Shared room,9,100.000000,25,25,25.000000,25.000,1,1,100.000000,0%,,1,25.000000
07_2020,1,House,Shared room,9,100.000000,24,24,24.000000,24.000,1,1,100.000000,0%,,1,24.000000
05_2020,1,House,Shared room,16,100.000000,28,28,28.000000,28.000,1,1,93.000000,,,1,28.000000
06_2020,1,House,Shared room,16,100.000000,28,28,28.000000,28.000,1,1,93.000000,0%,,0,0.000000
07_2020,1,House,Shared room,16,100.000000,27,27,27.000000,27.000,1,1,93.000000,0%,,1,27.000000
05_2020,1,In-law,Private room,1,100.000000,95,95,95.000000,95.000,1,1,,,,5,475.000000
06_2020,1,In-law,Private room,1,100.000000,94,94,94.000000,94.000,1,1,,0%,,20,1880.000000
07_2020,1,In-law,Private room,1,100.000000,95,95,95.000000,95.000,1,1,,0%,,30,2850.000000
05_2020,1,Island,Entire home/apt,2,100.000000,300,300,300.000000,300.000,1,1,100.000000,,,29,8700.000000
06_2020,1,Island,Entire home/apt,2,100.000000,300,300,300.000000,300.000,1,1,100.000000,0%,,30,9000.000000
07_2020,1,Island,Entire home/apt,2,100.000000,300,300,300.000000,300.000,1,1,100.000000,0%,,26,7800.000000
09_2020,1,Island,Entire home/apt,3,100.000000,296,296,296.000000,296.000,1,2,,,,30,8880.000000
10_2020,1,Island,Entire home/apt,4,100.000000,303,303,303.000000,303.000,1,2,100.000000,,,23,6969.000000
11_2020,1,Island,Entire home/apt,4,100.000000,340,340,340.000000,340.000,1,2,100.000000,0%,,16,5440.000000
12_2020,1,Island,Entire home/apt,4,100.000000,427,427,427.000000,427.000,1,2,98.000000,0%,,29,12383.000000
01_2021,1,Island,Entire home/apt,5,100.000000,371,371,371.000000,371.000,1,2,99.000000,,,24,8904.000000
02_2021,2,Island,Entire home/apt,5,100.000000,250,407,375.600000,407.000,2,2,99.000000,100%,,32,5570.000000
03_2021,2,Island,Entire home/apt,5,100.000000,150,423,368.400000,423.000,2,2,98.000000,0%,,51,6691.500000
04_2021,1,Island,Entire home/apt,5,100.000000,426,426,426.000000,426.000,1,2,98.000000,-50%,,26,11076.000000
01_2021,1,Island,Entire home/apt,6,100.000000,614,614,614.000000,614.000,1,1,100.000000,,,30,18420.000000
02_2021,1,Island,Entire home/apt,6,100.000000,614,614,614.000000,614.000,1,1,100.000000,0%,,15,9210.000000
03_2021,1,Island,Entire home/apt,6,100.000000,614,614,614.000000,614.000,1,1,100.000000,0%,,6,3684.000000
04_2021,1,Island,Entire home/apt,6,100.000000,614,614,614.000000,614.000,1,1,100.000000,0%,,10,6140.000000
11_2020,1,Island,Entire home/apt,6,100.000000,614,614,614.000000,614.000,1,1,,0%,,10,6140.000000
12_2020,1,Island,Entire home/apt,6,100.000000,662,662,662.000000,662.000,1,1,100.000000,0%,,30,19860.000000
01_2021,1,Island,Entire home/apt,8,100.000000,800,800,800.000000,800.000,1,1,80.000000,,,30,24000.000000
02_2021,1,Island,Entire home/apt,8,100.000000,400,400,400.000000,400.000,1,1,80.000000,0%,,30,12000.000000
03_2021,1,Island,Entire home/apt,8,100.000000,400,400,400.000000,400.000,1,1,80.000000,0%,,30,12000.000000
04_2021,1,Island,Entire home/apt,8,100.000000,400,400,400.000000,400.000,1,1,80.000000,0%,,30,12000.000000
05_2020,1,Island,Entire home/apt,8,100.000000,400,400,400.000000,400.000,1,1,80.000000,0%,,30,12000.000000
06_2020,1,Island,Entire home/apt,8,100.000000,400,400,400.000000,400.000,1,1,80.000000,0%,,0,0.000000
07_2020,1,Island,Entire home/apt,8,100.000000,400,400,400.000000,400.000,1,1,80.000000,0%,,7,2800.000000
08_2020,1,Island,Entire home/apt,8,100.000000,600,600,600.000000,600.000,1,1,80.000000,0%,,1,600.000000
09_2020,1,Island,Entire home/apt,8,100.000000,500,500,500.000000,500.000,1,1,80.000000,0%,,30,15000.000000
10_2020,1,Island,Entire home/apt,8,100.000000,400,400,400.000000,400.000,1,1,80.000000,0%,,30,12000.000000
11_2020,1,Island,Entire home/apt,8,100.000000,400,400,400.000000,400.000,1,1,80.000000,0%,,30,12000.000000
12_2020,1,Island,Entire home/apt,8,100.000000,800,800,800.000000,800.000,1,1,80.000000,0%,,30,24000.000000
05_2020,1,Loft,Entire home/apt,1,100.000000,99,99,99.000000,99.000,1,1,,,,30,2970.000000
06_2020,1,Loft,Entire home/apt,1,100.000000,100,100,100.000000,100.000,1,1,,0%,,30,3000.000000
07_2020,1,Loft,Entire home/apt,1,100.000000,100,100,100.000000,100.000,1,1,,0%,,30,3000.000000
05_2020,81,Loft,Entire home/apt,2,100.000000,72,351,152.845949,126.000,78,26,89.836504,,,1724,3328.864198
06_2020,77,Loft,Entire home/apt,2,100.000000,72,350,152.327969,124.000,75,26,91.105296,-5%,,1617,3347.688312
07_2020,65,Loft,Entire home/apt,2,100.000000,69,350,119.519670,98.000,62,22,87.762041,-16%,,1404,3344.953846
05_2020,21,Loft,Entire home/apt,3,100.000000,86,300,155.640152,161.000,21,3,93.368000,,,365,2897.190476
06_2020,20,Loft,Entire home/apt,3,100.000000,88,300,155.885932,160.000,20,3,93.377510,-5%,,416,3427.050000
07_2020,16,Loft,Entire home/apt,3,100.000000,89,300,153.676991,160.000,16,4,93.415094,-20%,,316,3104.000000
05_2020,50,Loft,Entire home/apt,4,100.000000,63,351,145.938115,139.000,46,25,94.383455,,,1096,3724.700000
06_2020,50,Loft,Entire home/apt,4,100.000000,64,350,146.185503,140.000,47,25,94.519819,0%,,1094,3776.820000
07_2020,43,Loft,Entire home/apt,4,100.000000,63,349,153.793798,160.000,43,22,91.618468,-14%,,1034,4266.627907
05_2020,6,Loft,Entire home/apt,5,100.000000,99,199,160.193503,155.000,6,3,86.861582,,,149,3801.833333
06_2020,6,Loft,Entire home/apt,5,100.000000,100,199,158.812169,155.000,6,2,87.697090,0%,,116,3020.333333
07_2020,4,Loft,Entire home/apt,5,100.000000,101,196,155.478519,155.000,4,1,86.139259,-33%,,98,3666.000000
05_2020,13,Loft,Entire home/apt,6,100.000000,139,450,223.811075,199.000,12,5,94.792135,,,166,3214.307692
06_2020,14,Loft,Entire home/apt,6,100.000000,140,450,303.154959,310.000,13,5,96.496622,8%,,289,5395.285714
07_2020,10,Loft,Entire home/apt,6,100.000000,141,450,224.838298,169.000,10,5,94.394015,-29%,,275,6974.400000
05_2020,1,Loft,Entire home/apt,7,100.000000,574,574,574.000000,574.000,1,1,100.000000,,,2,1148.000000
06_2020,1,Loft,Entire home/apt,7,100.000000,536,536,536.000000,536.000,1,1,100.000000,0%,,2,1072.000000
05_2020,1,Loft,Entire home/apt,8,100.000000,230,230,230.000000,230.000,1,2,100.000000,,,4,920.000000
06_2020,2,Loft,Entire home/apt,8,100.000000,220,230,225.625000,230.000,2,2,100.000000,100%,,42,4720.000000
07_2020,2,Loft,Entire home/apt,8,100.000000,220,230,225.625000,230.000,2,2,100.000000,0%,,32,3670.000000
05_2020,8,Loft,Private room,1,100.000000,18,99,29.165432,18.000,6,1,93.176812,,,156,1135.500000
06_2020,8,Loft,Private room,1,100.000000,17,99,29.165432,19.000,6,1,94.155462,0%,,213,1267.125000
07_2020,8,Loft,Private room,1,100.000000,17,99,29.165432,19.000,6,1,94.155462,0%,,213,1267.125000
05_2020,27,Loft,Private room,2,100.000000,40,220,106.682181,106.000,23,6,91.324090,,,439,1617.222222
06_2020,28,Loft,Private room,2,100.000000,40,220,105.286260,106.000,24,5,86.842014,4%,,492,1843.607143
07_2020,24,Loft,Private room,2,100.000000,40,220,105.453453,106.000,21,5,84.242857,-14%,,426,1938.541667
05_2020,2,Loft,Private room,3,100.000000,119,148,143.000000,148.000,2,2,100.000000,,,43,2993.500000
06_2020,2,Loft,Private room,3,100.000000,120,147,142.344828,147.000,2,2,100.000000,0%,,30,2205.000000
07_2020,2,Loft,Private room,3,100.000000,120,148,143.172414,148.000,2,2,100.000000,0%,,30,2220.000000
05_2020,1,Loft,Private room,6,100.000000,110,110,110.000000,110.000,1,1,100.000000,,,30,3300.000000
06_2020,1,Loft,Private room,6,100.000000,110,110,110.000000,110.000,1,1,100.000000,0%,,30,3300.000000
07_2020,1,Loft,Private room,6,100.000000,110,110,110.000000,110.000,1,1,100.000000,0%,,30,3300.000000
05_2020,2,Loft,Shared room,1,100.000000,24,35,32.250000,35.000,2,1,,,,60,885.000000
06_2020,2,Loft,Shared room,1,100.000000,24,34,31.500000,34.000,2,1,,0%,,60,870.000000
07_2020,2,Loft,Shared room,1,100.000000,24,34,31.500000,34.000,2,1,,0%,,60,870.000000
05_2020,1,Minsu (Taiwan),Private room,2,100.000000,110,110,110.000000,110.000,1,1,,,,30,3300.000000
06_2020,1,Minsu (Taiwan),Private room,2,100.000000,110,110,110.000000,110.000,1,1,,0%,,30,3300.000000
07_2020,1,Minsu (Taiwan),Private room,2,100.000000,111,111,111.000000,111.000,1,1,,0%,,30,3330.000000
05_2020,2,Other,Entire home/apt,1,100.000000,67,99,83.000000,83.000,2,1,,,,60,2490.000000
06_2020,2,Other,Entire home/apt,1,100.000000,67,100,83.500000,83.500,2,1,,0%,,60,2505.000000
07_2020,2,Other,Entire home/apt,1,100.000000,67,101,84.000000,84.000,2,1,,0%,,60,2520.000000
05_2020,15,Other,Entire home/apt,2,100.000000,70,210,152.593168,161.000,15,4,91.380000,,,303,2442.266667
06_2020,17,Other,Entire home/apt,2,100.000000,70,210,138.615686,120.000,16,4,91.380000,13%,,385,2874.117647
07_2020,15,Other,Entire home/apt,2,100.000000,70,210,143.328395,140.000,15,4,91.380000,-12%,,330,2661.066667
05_2020,7,Other,Entire home/apt,3,100.000000,70,150,118.512195,130.000,7,1,88.084746,,,201,3374.142857
06_2020,7,Other,Entire home/apt,3,100.000000,70,150,118.658537,130.000,7,1,88.084746,0%,,182,2997.142857
07_2020,5,Other,Entire home/apt,3,100.000000,70,150,120.200000,139.000,5,1,86.500000,-29%,,122,2827.600000
05_2020,7,Other,Entire home/apt,4,100.000000,60,351,201.985294,220.000,7,2,98.455446,,,182,4902.571429
06_2020,7,Other,Entire home/apt,4,100.000000,60,350,201.698529,220.000,7,2,98.455446,0%,,197,5040.428571
07_2020,6,Other,Entire home/apt,4,100.000000,69,2711,2572.379260,2711.000,6,2,85.586700,-14%,,129,7460.833333
05_2020,4,Other,Entire home/apt,5,100.000000,120,677,462.428571,450.000,4,1,94.000000,,,91,9440.250000
06_2020,4,Other,Entire home/apt,5,100.000000,120,676,461.857143,450.000,4,1,94.000000,0%,,91,9432.500000
07_2020,4,Other,Entire home/apt,5,100.000000,121,677,462.285714,449.000,4,1,94.000000,0%,,91,9440.000000
05_2020,3,Other,Entire home/apt,6,100.000000,210,1105,1030.952813,1105.000,3,1,83.250000,,,90,17050.000000
06_2020,3,Other,Entire home/apt,6,100.000000,210,1033,965.225045,1033.000,3,1,83.250000,0%,,90,16330.000000
07_2020,2,Other,Entire home/apt,6,100.000000,390,1038,1022.900971,1038.000,2,1,93.000000,-33%,,60,21420.000000
05_2020,1,Other,Entire home/apt,8,100.000000,827,827,827.000000,827.000,1,1,,,,30,24810.000000
06_2020,1,Other,Entire home/apt,8,100.000000,827,827,827.000000,827.000,1,1,,0%,,30,24810.000000
07_2020,1,Other,Entire home/apt,8,100.000000,827,827,827.000000,827.000,1,1,,0%,,30,24810.000000
05_2020,8,Other,Private room,1,100.000000,31,151,65.887387,60.000,8,1,90.920455,,,172,1397.000000
06_2020,8,Other,Private room,1,100.000000,30,151,65.576577,60.000,8,1,90.920455,0%,,152,1259.125000
07_2020,6,Other,Private room,1,100.000000,30,151,62.824468,60.000,6,1,89.462963,-25%,,92,978.666667
05_2020,14,Other,Private room,2,100.000000,35,380,102.270142,75.000,13,1,86.038760,,,390,3156.428571
06_2020,14,Other,Private room,2,100.000000,34,380,101.317536,74.000,13,1,86.038760,0%,,390,3132.857143
07_2020,11,Other,Private room,2,100.000000,34,380,110.909091,60.000,11,1,86.694737,-21%,,300,3409.090909
05_2020,2,Other,Private room,4,100.000000,85,99,88.126214,85.000,2,1,95.000000,,,30,1485.000000
06_2020,1,Other,Private room,4,100.000000,100,100,100.000000,100.000,1,1,,-50%,,30,3000.000000
07_2020,1,Other,Private room,4,100.000000,100,100,100.000000,100.000,1,1,,0%,,30,3000.000000
05_2020,1,Pension (South Korea),Private room,1,100.000000,43,43,43.000000,43.000,1,1,100.000000,,,30,1290.000000
06_2020,1,Pension (South Korea),Private room,1,100.000000,40,40,40.000000,40.000,1,1,100.000000,0%,,30,1200.000000
07_2020,1,Pension (South Korea),Private room,1,100.000000,42,42,42.000000,42.000,1,1,100.000000,0%,,30,1260.000000
01_2021,9,Private room,Private room,1,100.000000,30,151,73.473214,80.000,9,1,90.766667,,,152,1095.666667
02_2021,9,Private room,Private room,1,100.000000,30,151,66.659091,80.000,9,1,90.920455,0%,,152,1095.666667
03_2021,9,Private room,Private room,1,100.000000,30,151,70.299242,90.000,9,1,90.920455,0%,,163,1182.444444
04_2021,9,Private room,Private room,1,100.000000,30,151,70.443182,90.000,9,1,90.920455,0%,,142,1112.666667
07_2020,2,Private room,Private room,1,100.000000,40,100,80.588235,100.000,2,1,93.235294,-78%,,60,2100.000000
08_2020,6,Private room,Private room,1,100.000000,30,151,62.207447,60.000,6,1,89.462963,200%,,121,1245.166667
09_2020,7,Private room,Private room,1,100.000000,30,151,68.991935,55.000,7,1,90.920455,17%,,151,1410.142857
10_2020,7,Private room,Private room,1,100.000000,30,151,69.145161,56.000,7,1,90.920455,0%,,151,1414.428571
11_2020,7,Private room,Private room,1,100.000000,30,151,69.145161,56.000,7,1,90.920455,0%,,151,1414.428571
12_2020,9,Private room,Private room,1,100.000000,30,151,73.558036,80.000,9,1,90.766667,29%,,152,1099.000000
01_2021,14,Private room,Private room,2,100.000000,35,350,82.061611,55.000,13,1,86.038760,,,387,2455.714286
02_2021,14,Private room,Private room,2,100.000000,35,350,82.061611,55.000,13,1,86.038760,0%,,360,2262.857143
03_2021,14,Private room,Private room,2,100.000000,35,350,81.947867,55.000,13,1,86.038760,0%,,360,2260.714286
04_2021,13,Private room,Private room,2,100.000000,35,350,81.195000,55.000,12,1,86.038760,-7%,,360,2439.230769
07_2020,3,Private room,Private room,2,100.000000,40,90,61.789474,44.000,3,1,84.205882,-77%,,90,1740.000000
08_2020,11,Private room,Private room,2,100.000000,35,350,90.032468,60.000,11,1,86.694737,267%,,300,2686.363636
09_2020,14,Private room,Private room,2,100.000000,35,350,82.402844,55.000,13,1,86.038760,27%,,390,2483.571429
10_2020,14,Private room,Private room,2,100.000000,35,350,82.516588,56.000,13,1,86.038760,0%,,390,2485.714286
11_2020,14,Private room,Private room,2,100.000000,35,350,82.516588,56.000,13,1,86.038760,0%,,390,2485.714286
12_2020,14,Private room,Private room,2,100.000000,35,350,82.175355,55.000,13,1,86.038760,0%,,390,2479.285714
01_2021,1,Private room,Private room,4,100.000000,100,100,100.000000,100.000,1,1,,,,30,3000.000000
02_2021,1,Private room,Private room,4,100.000000,100,100,100.000000,100.000,1,1,,0%,,30,3000.000000
03_2021,1,Private room,Private room,4,100.000000,100,100,100.000000,100.000,1,1,,0%,,30,3000.000000
04_2021,1,Private room,Private room,4,100.000000,100,100,100.000000,100.000,1,1,,0%,,30,3000.000000
08_2020,1,Private room,Private room,4,100.000000,100,100,100.000000,100.000,1,1,,0%,,30,3000.000000
09_2020,1,Private room,Private room,4,100.000000,100,100,100.000000,100.000,1,1,,0%,,30,3000.000000
